Track ID,Track Name,Artist(s),Album,Release Date,Cover Image,Popularity,Genre
69Qzz3yyQSsA0T95jLDoPL,Dil Tu Jaan Tu,"['Gurnazar', 'Chet Singh']",Dil Tu Jaan Tu,11-06-2024,https://i.scdn.co/image/ab67616d0000b273f8f636b6478d4ba9bd85e339,70,punjabi
4eBvRhTJ2AcxCsbfTUjoRp,Cheques,['Shubh'],Still Rollin,19-05-2023,https://i.scdn.co/image/ab67616d0000b2731a8c4618eda885a406958dd0,70,punjabi
5zcfnScTSFGCHGY1yeXWke,Ishq Sufiyana (Male),"['Vishal-Shekhar', 'Kamal Khan']",The Dirty Picture,29-10-2011,https://i.scdn.co/image/ab67616d0000b27354ab341c139cfe4dc15d2d39,69,punjabi
7KQdgW7QzNd9oPoCzjCU76,Bandana,['Shubh'],Bandana,29-03-2024,https://i.scdn.co/image/ab67616d0000b27340f07cb85475289d1d40e0e7,70,punjabi
29m79w9xPMH4YCD6r8JSmV,Excuses,"['AP Dhillon', 'Gurinder Gill', 'Intense']",Excuses,24-07-2020,https://i.scdn.co/image/ab67616d0000b2735b74e703d6ffb2ea16860c86,70,punjabi
3nKQrVVlwbAQSnFbgZWdN0,White Brown Black,"['Avvy Sra', 'Karan Aujla', 'Jaani']",White Brown Black,09-12-2022,https://i.scdn.co/image/ab67616d0000b27358c9caea7e001cc0a2819bcf,69,punjabi
3F3ZuXYFXGM1V6pk3b3zmi,Kinni Kinni,"['Diljit Dosanjh', 'thiarajxtt']",Ghost,29-09-2023,https://i.scdn.co/image/ab67616d0000b273cb2f9520171129a3df7a241a,69,punjabi
16kiQQ4BoLHDyj5W2fkfNK,"Tauba Tauba (From ""Bad Newz"")",['Karan Aujla'],"Tauba Tauba (From ""Bad Newz"")",02-07-2024,https://i.scdn.co/image/ab67616d0000b27344d3ba1bb25084d20dc66d52,67,punjabi
3FqtduiaqnFYvBgKuc6QWQ,Winning Speech,"['Karan Aujla', 'Mxrci']",Winning Speech,16-05-2024,https://i.scdn.co/image/ab67616d0000b2734a7287c838cba6b00b15f085,69,punjabi
5BQePe9rcCJozHK3oPayYk,MVP,['Shubh'],MVP,10-05-2024,https://i.scdn.co/image/ab67616d0000b27329359add4a18d233f1183349,68,punjabi
1BpvuKIG7jK5EiTp2tv5z8,King Shit,['Shubh'],Leo,05-01-2024,https://i.scdn.co/image/ab67616d0000b2733bf0683f6ac36cc954339d03,68,punjabi
2oenSXLDbWVaaL7QjSGYj5,Lalkara,"['Diljit Dosanjh', 'Intense', 'Sultaan']",Ghost,29-09-2023,https://i.scdn.co/image/ab67616d0000b273cb2f9520171129a3df7a241a,68,punjabi
3ZGJhN4unVspOqpwGvUL2W,Lemonade,['Diljit Dosanjh'],Drive Thru,15-07-2022,https://i.scdn.co/image/ab67616d0000b273010ffee75fd78504689a7d33,68,punjabi
4VosVUajzm6nzGlSb6nP3L,Check It Out,"['Parmish Verma', 'Paradox']",Check It Out,27-06-2023,https://i.scdn.co/image/ab67616d0000b273f3735ea343894170c59668ce,67,punjabi
7KmCQLSSde0UX5OqCgvGN9,ANTIDOTE,['Karan Aujla'],Four Me,26-06-2024,https://i.scdn.co/image/ab67616d0000b273f9d66911f25fcb4b3b7d5cd3,67,punjabi
32VAw8DL9ixX5XSW2VLcZ4,Aam Jahe Munde,"['Parmish Verma', 'PARDHAAN', 'Desi Crew']",Aam Jahe Munde,02-05-2020,https://i.scdn.co/image/ab67616d0000b27328c90366eb01fbb476a981e4,67,punjabi
7AsG1F1eMWd17RYan8M3Wm,Dil Nu,"['AP Dhillon', 'Shinda Kahlon']",Two Hearts Never Break The Same,07-10-2022,https://i.scdn.co/image/ab67616d0000b2738471bff5344bd04f60ac834a,68,punjabi
46QbY78ha62aiu6gBgC7lS,G.O.A.T.,['Diljit Dosanjh'],G.O.A.T.,29-07-2020,https://i.scdn.co/image/ab67616d0000b273e62ca3548e739bd85eebbbc9,67,punjabi
2k0D2OXWXwuwBPXLQQYmZx,Dost Banke,"['Gurnazar', 'Rahat Fateh Ali Khan', 'Kartik Dev']",Dost Banke,09-04-2024,https://i.scdn.co/image/ab67616d0000b273e5e67360818aa65afa52a2f1,66,punjabi
7acH6yiK56etufZpUIv1YW,Be Mine,['Shubh'],Be Mine,05-07-2024,https://i.scdn.co/image/ab67616d0000b27305d9bce20253e95a11581894,67,punjabi
72vuBPMhwFNlSYpTSf6fVD,Hass Hass,"['Diljit Dosanjh', 'Sia', 'Greg Kurstin']",Hass Hass,26-10-2023,https://i.scdn.co/image/ab67616d0000b27374a99276badeec2675a9eaec,67,punjabi
0xIuPDzJSnJywALez8dwKR,With You,['AP Dhillon'],With You,11-08-2023,https://i.scdn.co/image/ab67616d0000b27382549c22cd3c6e03351bd1c5,67,punjabi
1Er6TEtbyuW1b9QtBVkggD,Jee Ni Lagda,"['Karan Aujla', 'Ikky']",Making Memories,18-08-2023,https://i.scdn.co/image/ab67616d0000b273bb25239324c4e16ae01fda36,67,punjabi
08Isz2ETWSBhvIl8UpKYsp,No Love,['Shubh'],No Love,22-02-2022,https://i.scdn.co/image/ab67616d0000b2732a46046339bd779f95a8cf8b,66,punjabi
5W7DOVGQLTigu09afW7QMT,295,['Sidhu Moose Wala'],Moosetape,15-05-2021,https://i.scdn.co/image/ab67616d0000b2731d1cc2e40d533d7bcebf5dae,66,punjabi
610keNiNVTIkYD0CqeSerg,California Love,"['Cheema Y', 'Gur Sidhu']",ANYWAY,30-01-2023,https://i.scdn.co/image/ab67616d0000b2737a7cc8411fe9e9e3ac5487f5,67,punjabi
6rFckZb1cuJYzsZiGHgqks,52 Bars,"['Karan Aujla', 'Ikky']",Four You,04-02-2023,https://i.scdn.co/image/ab67616d0000b273d036158f4b83af10de8d2443,66,punjabi
4SJMuaIYcBS8ke96lDYOsw,On Top,['Karan Aujla'],On Top,25-11-2022,https://i.scdn.co/image/ab67616d0000b273865c8db3cbe7293861942aa2,66,punjabi
6ygiy70ujkNOYXM1tQuMNe,Admirin' You (feat. Preston Pablo),"['Karan Aujla', 'Ikky', 'Preston Pablo']",Making Memories,18-08-2023,https://i.scdn.co/image/ab67616d0000b273bb25239324c4e16ae01fda36,66,punjabi
5ouREJYZCYqwF0p7VeUtfH,IDK HOW,['Karan Aujla'],Four Me,26-06-2024,https://i.scdn.co/image/ab67616d0000b273f9d66911f25fcb4b3b7d5cd3,66,punjabi
1ErMeReQpwGuroEk5zekr3,"Choli Ke Peeche (From ""Crew"")","['Diljit Dosanjh', 'Alka Yagnik', 'Ila Arun', 'IP Singh', 'Akshay & IP']","Choli Ke Peeche (From ""Crew"")",20-03-2024,https://i.scdn.co/image/ab67616d0000b273cf1dcbbcfd277c72e9c7be92,65,punjabi
65c6VCikt7f5sAS1heoYQC,Same Beef,"['Bohemia', 'Sidhu Moose Wala']",Same Beef,18-09-2019,https://i.scdn.co/image/ab67616d0000b273d6181999e3c1c1bb525f9989,65,punjabi
6oz1L5jcqZWYuId7nxvIan,Still Rollin,['Shubh'],Still Rollin,19-05-2023,https://i.scdn.co/image/ab67616d0000b2731a8c4618eda885a406958dd0,65,punjabi
0XwRlvv3KlOu4HWlOH34XG,Lover,['Diljit Dosanjh'],MoonChild Era,22-08-2021,https://i.scdn.co/image/ab67616d0000b273ef759d4ae310020a06939e99,65,punjabi
25Nxyrng0Z3jC5Q0hAibpw,Tauba Tauba,['Karan Aujla'],Bad Newz,17-07-2024,https://i.scdn.co/image/ab67616d0000b273e1e330d774b305917db5fa82,63,punjabi
2AilvPt1AQ8PixlCKqkjfj,Elevated,['Shubh'],Elevated,22-10-2021,https://i.scdn.co/image/ab67616d0000b27303712fdb8fc3156aee9f85af,64,punjabi
0wGrTrI43CKmfzbFNNhftb,East Side Flow,['Sidhu Moose Wala'],East Side Flow,17-03-2019,https://i.scdn.co/image/ab67616d0000b273079710241dcf07cdeae6b145,64,punjabi
5xlYVZxEwriP6hetG7QJw7,Old Money,['AP Dhillon'],The Brownprint,30-08-2024,https://i.scdn.co/image/ab67616d0000b27310ab3f7ae5fd77a23c6a7322,65,punjabi
3JkVYvxNoGf2HCWJo61462,Never Fold,"['Sidhu Moose Wala', 'Sunny Malton', 'SOE']",No Name,25-04-2022,https://i.scdn.co/image/ab67616d0000b273fd2e3126a9d286550f9921a2,64,punjabi
6dgYHmc5yBnQFI4FSCbp6y,12 Bande,['Varinder Brar'],12 Bande,11-10-2021,https://i.scdn.co/image/ab67616d0000b27338ef5b6987058fd62d364a55,64,punjabi
3wz2vWhYnnBoFmgMkqtzLy,Daku,"['Chani Nattan', 'Inderpal Moga']",Daku,16-01-2021,https://i.scdn.co/image/ab67616d0000b273705ab6e67003b22644e62964,64,punjabi
6ZYxNjuAU9Vy3VtF6W1dtE,We Rollin,['Shubh'],We Rollin,09-09-2021,https://i.scdn.co/image/ab67616d0000b273d05cb0855dc35316da3d4036,64,punjabi
58f4twRnbZOOVUhMUpplJ4,Brown Munde,"['AP Dhillon', 'Gminxr', 'Gurinder Gill', 'Shinda Kahlon']",Brown Munde,18-09-2020,https://i.scdn.co/image/ab67616d0000b273d9a129c4a656a55afff2ca02,64,punjabi
1ZaeaGLhFSckG8sv1y7AWk,Kya Baat Ay,"['Harrdy Sandhu', 'Jaani']",Kya Baat Ay,24-09-2018,https://i.scdn.co/image/ab67616d0000b27331cc2963f1615892af6a9f93,63,punjabi
3sqRODOZ1Z6hR4F2tnFAlg,Sakhiyaan,['Maninder Buttar'],Sakhiyaan,21-10-2018,https://i.scdn.co/image/ab67616d0000b2738a929b31f419447721d31d08,63,punjabi
2erjvSbTPKGalbZZhPgcCL,Dawood,['Sidhu Moose Wala'],Pbx 1,18-10-2018,https://i.scdn.co/image/ab67616d0000b273fec91fd3e8892d0b79d7a1a4,64,punjabi
68AyTcvyK46hpzwohHUkJI,Waalian,"['Harnoor', 'Gifty']",Waalian,10-08-2020,https://i.scdn.co/image/ab67616d0000b273a8fcdfe852bcddf663cf4081,63,punjabi
1aL9518P5G72N92b48tuKw,Summer High,['AP Dhillon'],Summer High,05-08-2022,https://i.scdn.co/image/ab67616d0000b273b0543bafc8adee31880acfb9,64,punjabi
1iZLpuGMr4tn1F5bZu32Kb,Bijlee Bijlee,['Harrdy Sandhu'],Bijlee Bijlee,30-10-2021,https://i.scdn.co/image/ab67616d0000b273b5a26cb2c2ef2fa440baffb0,63,punjabi
5si4xdFplkXAydKfFe1xXa,Take It Easy,"['Karan Aujla', 'Ikky']",Four You,04-02-2023,https://i.scdn.co/image/ab67616d0000b273d036158f4b83af10de8d2443,64,punjabi
0YxKKO272sacGBJKjf6FnB,Saari Duniya Jalaa Denge,"['Jaani', 'B Praak']",ANIMAL,24-11-2023,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9,63,punjabi
3dWqtHvm7AuPTnvnrtl1b0,Kaali Activa - Pind De Gerhe,"['Rupinder Handa', 'Desi Crew']",Kaali Activa - Pind De Gerhe,06-07-2015,https://i.scdn.co/image/ab67616d0000b2736da9f00138cca37503033ce4,63,punjabi
5RWZ6TVZ0HeFTdRWu3VQ7w,Love Ya,"['Diljit Dosanjh', 'Sagar']",Love Ya,06-01-2024,https://i.scdn.co/image/ab67616d0000b27337946dd6df97e76c3dda76a1,62,punjabi
55nRhkhe7ckZhazYrv6ZOX,Distance Love,['Zehr Vibe'],Distance Love,08-10-2021,https://i.scdn.co/image/ab67616d0000b2736b3733e73fe3d3c903788915,63,punjabi
42TMa2hgBNjte4uV7jNCnQ,Baller,"['Shubh', 'Ikky']",Baller,09-09-2022,https://i.scdn.co/image/ab67616d0000b27352919a0cb296d317f6bbeebd,63,punjabi
3pTtKddF93cQL4cUQEvkIP,Outlaw,['Sidhu Moose Wala'],Outlaw,11-02-2019,https://i.scdn.co/image/ab67616d0000b273382320b71fe3122b4d025190,63,punjabi
28lvraTNIN8qiTpoIK7m8Z,True Stories,"['AP Dhillon', 'Shinda Kahlon']",True Stories,16-06-2023,https://i.scdn.co/image/ab67616d0000b273d5bf86c4e1fd46800b122641,63,punjabi
4thOONDx78zsY8sHGfU1M2,You and Me,['Shubh'],Leo,05-01-2024,https://i.scdn.co/image/ab67616d0000b2733bf0683f6ac36cc954339d03,63,punjabi
4WLDaQ8AgSwUgFoPzJkAYK,Old Money,['AP Dhillon'],Old Money,09-08-2024,https://i.scdn.co/image/ab67616d0000b2734b482d2eec0b3f697439d0b3,63,punjabi
0ptqV9ySE8HVbWblGdv3Eb,TERE TE,"['AP Dhillon', 'Gurinder Gill']",HIDDEN GEMS,21-11-2021,https://i.scdn.co/image/ab67616d0000b2732fabecd4b1190895c1a079eb,63,punjabi
72H6G8v9xyuwdRBaTkoT5G,Faraar,"['Gurinder Gill', 'Shinda Kahlon', 'AP Dhillon']",Faraar,22-11-2019,https://i.scdn.co/image/ab67616d0000b273270ae7317b3f8071d774d85b,63,punjabi
6qS40yL7kXVoChI8SSCQIQ,Ykwim,"['Karan Aujla', 'KR$NA', 'Mehar Vaani']",Ykwim,18-01-2022,https://i.scdn.co/image/ab67616d0000b2737162dc7fbd69d82805a2aab1,63,punjabi
40EeTvfmNYoXbY2iyWC542,Tu Jo Mileya,"['Juss', 'MixSingh']",Tu Jo Mileya,30-01-2024,https://i.scdn.co/image/ab67616d0000b27310a10532cbe6337d3b7c4bdc,61,punjabi
7rXDc2ImBGwcypUFbNqbFB,"Dollar - From ""Dakuaan Da Munda""","['Sidhu Moose Wala', 'Byg Byrd']","Dollar (From ""Dakuaan Da Munda"")",05-08-2018,https://i.scdn.co/image/ab67616d0000b273470b50ae54fe8dfb410901ce,62,punjabi
57XxjBWEg4bU5nnW5WCSBG,Safar,"['Juss', 'MixSingh']",Safar,07-02-2022,https://i.scdn.co/image/ab67616d0000b2733a25298afa26d7dcea744c68,62,punjabi
5Hbcsj2iTcsETphClTi4Wq,Snake,"['Cheema Y', 'Gur Sidhu']",Snake,03-10-2024,https://i.scdn.co/image/ab67616d0000b273bb90c5c6ff998eceac7e33bb,63,punjabi
03yKEFruN3BS2coglBtt2N,Rubicon Drill,"['Laddi Chahal', 'Parmish Verma', 'Gurlez Akhtar']",Forever,16-11-2022,https://i.scdn.co/image/ab67616d0000b273c276297a34fb43c1a3418a08,61,punjabi
7o1SDLghDwMc4OW3rKakVt,Afterhours,"['Bir', 'Dhanju', 'thiarajxtt']",Afterhours,06-07-2022,https://i.scdn.co/image/ab67616d0000b27389df64d3f9da8cea8641d882,63,punjabi
6Z4rRhYZVQsYKmrxD40tru,Obsessed,"['Riar Saab', 'Abhijay Sharma']",Obsessed,29-09-2022,https://i.scdn.co/image/ab67616d0000b273a90a3cbabaee190af2f972bf,62,punjabi
2uWZ7EGddFlA1DJ3Rzzvs2,Bachke Bachke (feat. Yarah),"['Karan Aujla', 'Ikky', 'Yarah']",Making Memories,18-08-2023,https://i.scdn.co/image/ab67616d0000b273bb25239324c4e16ae01fda36,62,punjabi
42ETKyApzUl8hTtytFAjen,8 Parche,"['Baani Sandhu', 'Gur Sidhu']",8 Parche,12-09-2019,https://i.scdn.co/image/ab67616d0000b2736d05db2c7253b8b9cc5ef008,61,punjabi
2NmBCDkjvJVvEZkH5QDOeb,Thaa,"['Varinder Brar', 'Rav Dhaliwal', 'Ultra Beats']",Thaa,25-03-2023,https://i.scdn.co/image/ab67616d0000b2737c99b9803df35d9f31ad2142,62,punjabi
57DhVYA7E1CyrE4OKuyLb7,Ik Tera,['Maninder Buttar'],Ik Tera,22-08-2019,https://i.scdn.co/image/ab67616d0000b2731107e5c001619d6a22e902bf,61,punjabi
4hYKmQvLi2yaFAd7Kx07Vp,Tareefan,"['Jordan Sandhu', 'Mehar Vaani', 'Arjan Virk']",Tareefan,19-08-2023,https://i.scdn.co/image/ab67616d0000b273a792a83a5389c4e409c2a638,61,punjabi
10Pjg6e1n3KdNfRryu5j8F,What We Do,"['Jxggi', 'Sickboi']",Breakin Boundaries,23-08-2024,https://i.scdn.co/image/ab67616d0000b273214e84c97b3bb9b052d0c097,63,punjabi
0uMY0ZOYpXKHPxuakVtQzs,Murder,"['Real Boss', 'BIG KAY SMG']",Murder,21-10-2022,https://i.scdn.co/image/ab67616d0000b273025bb584d6cf0c4dddcf185b,61,punjabi
4V9rQZOGILc4YfBnCDXgTz,Old Skool,"['Prem Dhillon', 'Sidhu Moose Wala']",Old Skool,05-08-2020,https://i.scdn.co/image/ab67616d0000b27371913d899f72b821f6f35c09,61,punjabi
64mInfKzmJIbuTvcnhRgfW,Showstopper,['JERRY'],Showstopper,21-07-2023,https://i.scdn.co/image/ab67616d0000b273b5c246e9316c7226634740a6,62,punjabi
32FVH23yFXr8Z0sfjRw4It,Wo Noor,['AP Dhillon'],Two Hearts Never Break The Same,07-10-2022,https://i.scdn.co/image/ab67616d0000b2738471bff5344bd04f60ac834a,63,punjabi
5urYiIXu1ZhfMAOsp7WDTc,"Dil Ko Karaar Aaya (From ""Sukoon"")","['Rajat Nagpal', 'Yasser Desai', 'Neha Kakkar', 'Rana Sotal']","Dil Ko Karaar Aaya (From ""Sukoon"")",31-07-2020,https://i.scdn.co/image/ab67616d0000b2739acc843616b7226a85f201db,63,punjabi
6wkHR8cU4INbp145hngbQO,8 ASLE,"['Sukha', 'Chani Nattan', 'Prodgk', 'Gurlez Akhtar']",UNDISPUTED,17-11-2023,https://i.scdn.co/image/ab67616d0000b273667bb62da094ab292e632868,63,punjabi
4K5aBuakMjnDhFa56CmlHC,MEDAL,"['Chandra Brar', 'MixSingh']",MEDAL,09-12-2023,https://i.scdn.co/image/ab67616d0000b273b5693bff4fee3a3d301a442c,61,punjabi
47q370VByrWHa7cZKMwIig,Accounts,"['NIJJAR', 'Yo Yo Honey Singh']",His Story,19-06-2024,https://i.scdn.co/image/ab67616d0000b2734179a5e4dbf831bb06fb7118,61,punjabi
3G8o2zm7LaF6eeVuvLlrkJ,3 Peg,"['Sharry Mann', 'Raviraj']",3 Peg,16-12-2016,https://i.scdn.co/image/ab67616d0000b2738f79af3663d3ec19c9d8d7a5,61,punjabi
5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","['Jasmine Sandlas', 'Garry Sandhu', 'Tanishk Bagchi', 'Intense']","Illegal Weapon 2.0 (From ""Street Dancer 3D"")",04-01-2020,https://i.scdn.co/image/ab67616d0000b273b9c46d2b8d5604c33cc578b7,61,punjabi
32LKwbmh6yVsWoRRF8DIvf,Na Ja,['Pav Dharia'],Na Ja,21-02-2017,https://i.scdn.co/image/ab67616d0000b273aedab428267e3a2912092ac8,62,punjabi
1ExaQYPap38faw3FEqKcGY,Koka,"['Mankirt Aulakh', 'Simar Kaur', 'Flamme Music']",Koka,06-11-2023,https://i.scdn.co/image/ab67616d0000b273f41f6eec85448840596d8177,61,punjabi
7q7eYVerltlW2sYBuga6Mj,High Heels,"['Jaz Dhami', 'Yo Yo Honey Singh']",High Heels,30-08-2012,https://i.scdn.co/image/ab67616d0000b273ad4dde97609dfae7eb37026f,60,punjabi
0TdWXMXyfTQ2qp5vvU9LID,Case,"['Diljit Dosanjh', 'Intense']",Ghost,29-09-2023,https://i.scdn.co/image/ab67616d0000b273cb2f9520171129a3df7a241a,61,punjabi
3Vmo13MxVRKBszmfK61ONH,Gangsta,"['Karan Aujla', 'YG']",Way Ahead,10-05-2022,https://i.scdn.co/image/ab67616d0000b273dd901ebb941ee763eba5620b,61,punjabi
4cvXI7BmYsK7jTF460fkJz,999,['JERRY'],999,18-09-2024,https://i.scdn.co/image/ab67616d0000b27340a4958c761996ba9f1d8740,61,punjabi
7rr6n1NFIcQXCsi43P0YNl,Expert Jatt,['Nawab'],Expert Jatt,18-01-2018,https://i.scdn.co/image/ab67616d0000b273445f3f14781fd8eb6becd90a,60,punjabi
4fnIORP0QTYTOMPqMKpJtF,Drippy,"['Sidhu Moose Wala', 'Mxrci', 'AR Paisley']",Drippy,02-02-2024,https://i.scdn.co/image/ab67616d0000b273d20559cc286e592ebf0240c8,61,punjabi
1T2zltv44cifAqZIbG3D2N,Peg Patiala,"['Cheema Y', 'Chinna']",Peg Patiala,28-02-2022,https://i.scdn.co/image/ab67616d0000b273cd80c90dad27d23bbe19e7de,61,punjabi
6eCA1w1FBvYeMcFTD6BWzl,Ambarsaria,"['Navaan Sandhu', 'Homeboy', 'Kaater']",The Finest,26-07-2024,https://i.scdn.co/image/ab67616d0000b273e8619fc28baf611c6c1aa244,61,punjabi
0n2LpEAixGBWK8mwUSGtGb,Chandigarh Ka Chokra,['Sunanda Sharma'],Chandigarh Ka Chokra,09-11-2023,https://i.scdn.co/image/ab67616d0000b2731f1bae1daaa87b1d33432ca1,60,punjabi
3mZLiEDAHIjZ8ms5Lxq33F,Peaches,['Diljit Dosanjh'],Drive Thru,15-07-2022,https://i.scdn.co/image/ab67616d0000b273010ffee75fd78504689a7d33,61,punjabi
2FRSsjZloHsmBF60bCoPrQ,"Tu Juliet Jatt Di ( From ""Jatt & Juliet 3"")","['Diljit Dosanjh', 'Bunny', 'Sagar']","Tu Juliet Jatt Di ( From ""Jatt & Juliet 3"")",24-05-2024,https://i.scdn.co/image/ab67616d0000b273a062ab65af4a67d792aba1f1,59,punjabi
5RaK2eqyHaBSyjEtI27w3T,Try Me,"['Karan Aujla', 'Ikky']",Making Memories,18-08-2023,https://i.scdn.co/image/ab67616d0000b273bb25239324c4e16ae01fda36,61,punjabi
3NwmvlTYDZPRBGDMGgJH8K,Safety Off,['Shubh'],Leo,05-01-2024,https://i.scdn.co/image/ab67616d0000b2733bf0683f6ac36cc954339d03,61,punjabi
7DE0I3buHcns00C0YEsYsY,Filhall,"['B Praak', 'Akshay Kumar', 'Nupur Sanon']",Filhall,07-11-2019,https://i.scdn.co/image/ab67616d0000b2735c8aaa76db3df1cf7b5610f5,60,punjabi
170bb45dHeLQdCZjAltIiB,Hornn Blow,"['Harrdy Sandhu', 'B Praak']",Hornn Blow,12-04-2016,https://i.scdn.co/image/ab67616d0000b27335dff2726cb7252362230a42,59,punjabi
2zQE8TE5BQDJA11ggnope9,These Days (feat. Bohemia),"['Sidhu Moose Wala', 'Bohemia']",Moosetape,15-05-2021,https://i.scdn.co/image/ab67616d0000b2731d1cc2e40d533d7bcebf5dae,60,punjabi
6Bfd1hyQ5AOqiBHlA3AAck,Akhiyan,"['Harkirat Sangha', 'Starboy X']",MERCURY,10-06-2024,https://i.scdn.co/image/ab67616d0000b273dd12a7eeb5b72572db125fdf,60,punjabi
501r9pxOB0z1ksbhC4hNxs,Desi Hood,"['Saabi Bhinder', 'CHEETAH']",Walk in Victory,13-10-2023,https://i.scdn.co/image/ab67616d0000b273afabf85fc22f19d641b31f5a,60,punjabi
4ZVtid5khBfDx6Co0vTUE6,SPAIN,"['Jassa Dhillon', 'thiarajxtt']",VIBIN,09-01-2023,https://i.scdn.co/image/ab67616d0000b273e338dbec7a22bf36ac51f1a4,60,punjabi
3UhmuWcFaLS3AO3kI9ynQ2,Insane,"['AP Dhillon', 'Shinda Kahlon', 'Gurinder Gill', 'Gminxr']",Insane,16-04-2021,https://i.scdn.co/image/ab67616d0000b273f26219080879cd317b98ece8,61,punjabi
6NJ8Z5GDoHe47R6gGX6sLq,Admirin' You (feat. Preston Pablo),"['Karan Aujla', 'Ikky', 'Preston Pablo']",Admirin' You (feat. Preston Pablo),01-08-2023,https://i.scdn.co/image/ab67616d0000b2734c54db9dbdd736413e294daa,60,punjabi
2mKvEIvd912eg3FZ8WamMS,Bitch I'm Back,['Sidhu Moose Wala'],Moosetape,15-05-2021,https://i.scdn.co/image/ab67616d0000b2731d1cc2e40d533d7bcebf5dae,60,punjabi
2wJrXt4ysLBry4GAkgmDpy,Sajjan Raazi,['Satinder Sartaaj'],Hazaarey Wala Munda,17-03-2016,https://i.scdn.co/image/ab67616d0000b2737adb1283ad90a92ad13e3b10,60,punjabi
46byBJVhgLiL7e9uedasdg,315 (feat. Shinda Kahlon & Jazzy B),"['AP Dhillon', 'Shinda Kahlon', 'Jazzy B']",The Brownprint,30-08-2024,https://i.scdn.co/image/ab67616d0000b27310ab3f7ae5fd77a23c6a7322,60,punjabi
4HceynRFeONXIHTq4X1q2N,Teri Khair Mangdi,"['Bilal Saeed', 'Kumaar']",Baar Baar Dekho (Original Motion Picture Soundtrack),04-08-2016,https://i.scdn.co/image/ab67616d0000b273edfe45782ad611717d77b2ee,59,punjabi
5dHES7RU9sX30MxgIuHi1h,Rollin Loud,"['Prem Dhillon', 'INDERZY']",Rollin Loud,12-09-2024,https://i.scdn.co/image/ab67616d0000b27311295e25787038cffbe6f136,60,punjabi
0biuGbhZwYnuUwMOi4fvaN,Attraction,"['Sukha', 'Prodgk']",Attraction,14-07-2023,https://i.scdn.co/image/ab67616d0000b273ee877533f19e0181a38e82ea,61,punjabi
7ACiSZtIVMpPMNeyQcxm5Y,Off Roading,['Khan Bhaini'],Off Roading,26-10-2023,https://i.scdn.co/image/ab67616d0000b27395df5848513f8a21603bde55,59,punjabi
2c4s49qRTgEs2bDuEGPlzd,Trump,"['Cheema Y', 'Gur Sidhu']",Trump,14-08-2024,https://i.scdn.co/image/ab67616d0000b27343e92d27666867289af65d0c,61,punjabi
7MpfARGQRFqZxHEWLBjDkx,Pagol,"['Deep Jandu', 'Bohemia']",Pagol,2019,https://i.scdn.co/image/ab67616d0000b273d34bfc0d561cf43a32dc1232,59,punjabi
4t77OsiudWy4timV32lPa2,Backbone,"['Harrdy Sandhu', 'Jaani']",Backbone,06-01-2017,https://i.scdn.co/image/ab67616d0000b273024f6903496ad9771ec75c9f,59,punjabi
71Udwiv5GsZghU6XQ5LXQj,Jatt Da Muqabala,['Sidhu Moose Wala'],Pbx 1,18-10-2018,https://i.scdn.co/image/ab67616d0000b273fec91fd3e8892d0b79d7a1a4,60,punjabi
5olluo8Xh733gDwhmchDlp,Hot Shit,['Arjan Dhillon'],Chobar,01-02-2024,https://i.scdn.co/image/ab67616d0000b273a2bd351ce3447cd550372168,60,punjabi
0a6zRnrjmaOcqsEIFkXIhw,Khaab,['Akhil'],Khaab,09-01-2016,https://i.scdn.co/image/ab67616d0000b2736436b39d73ac8411abc9b3ee,59,punjabi
1WQYMD3P6vndxvVCtft1DW,Moonlight,"['Harnoor', 'Ilam']",Moonlight,28-12-2020,https://i.scdn.co/image/ab67616d0000b27313eae90fb2815ff63e3db3b6,59,punjabi
3Oe3VdPn6rAueriQvFhCBA,Illegal Weapon,"['Garry Sandhu', 'Jasmine Sandlas']",Illegal Weapon,25-09-2017,https://i.scdn.co/image/ab67616d0000b27392ee1100f2280035c8a02793,59,punjabi
3Hm8hD195kNn3FujGljVEW,Champion's Anthem,"['Karan Aujla', 'Ikky']",Making Memories,18-08-2023,https://i.scdn.co/image/ab67616d0000b273bb25239324c4e16ae01fda36,60,punjabi
3u6jK5KR1ijBCUs4CLzV9c,Top Flame,['JERRY'],Top Flame,20-09-2023,https://i.scdn.co/image/ab67616d0000b27307c61ba81629de0613dd5e16,59,punjabi
0hvofRhXODUKW9mbwBNCtz,Guilty,"['Inder Chahal', 'Karan Aujla']",Guilty,10-09-2024,https://i.scdn.co/image/ab67616d0000b2737b0f864eb84e874bdf397e07,58,punjabi
6XPmY4hIb1RGRyNuq0UBsl,Kina Chir,['The PropheC'],The Lifestyle,29-12-2016,https://i.scdn.co/image/ab67616d0000b273fd983cf401180805b92fb386,59,punjabi
0b6iWM9jICQ8RA6KXvAS8C,Nira Ishq,['Guri'],Nira Ishq,21-02-2019,https://i.scdn.co/image/ab67616d0000b27338bd899124cfe0c092d08eda,58,punjabi
